SIMULATION : Neuron membrane potential over time 0.1

The time incrementation between each measure is : 0.1 ms
Total simulation time : 500.2 ms

Time (ms) 	 V (mV) 
356.2		18.1406
356.3		18.1698
356.4		18.1989
356.5		18.2278
356.6		18.2566
356.7		18.2852
356.8		18.3137
356.9		18.3421
357		18.3703
357.1		18.3984
357.2		18.4263
357.3		18.4541
357.4		18.4818
357.5		18.5093
357.6		18.5367
357.7		18.5639
357.8		18.5911
357.9		18.618
358		18.6449
358.1		18.6716
358.2		18.6982
358.3		18.7246
358.4		18.7509
358.5		18.7771
358.6		18.8031
358.7		18.8291
358.8		18.8549
358.9		18.8805
359		18.906
359.1		18.9315
359.2		18.9567
359.3		18.9819
359.4		19.0069
359.5		19.0318
359.6		19.0566
359.7		19.0813
359.8		19.1058
359.9		19.1302
360		19.1545
360.1		19.1787
360.2		19.2027
360.3		19.2266
360.4		19.2504
360.5		19.2741
360.6		19.2977
360.7		19.3211
360.8		19.3445
360.9		19.3677
361		19.3908
361.1		19.4138
361.2		19.4367
361.3		19.4594
361.4		19.4821
361.5		19.5046
361.6		19.527
361.7		19.5493
361.8		19.5715
361.9		19.5936
362		19.6156
362.1		19.6375
362.2		19.6592
362.3		19.6809
362.4		19.7024
362.5		19.7238
362.6		19.7452
362.7		19.7664
362.8		19.7875
362.9		19.8085
363		19.8294
363.1		19.8502
363.2		19.8709
363.3		19.8915
363.4		19.912
363.5		19.9324
363.6		19.9527
363.7		19.9729
363.8		19.993
363.9		0
364		0
364.1		0
364.2		0
364.3		0
364.4		0
364.5		0
364.6		0
364.7		0
364.8		0
364.9		0
365		0
365.1		0
365.2		0
365.3		0
365.4		0
365.5		0
365.6		0
365.7		0
365.8		0
365.9		0
366		0
366.1		0.1197
366.2		0.238804
366.3		0.357313
366.4		0.475232
366.5		0.592562
366.6		0.709307
366.7		0.82547
366.8		0.941053
366.9		1.05606
367		1.17049
367.1		1.28436
367.2		1.39765
367.3		1.51038
367.4		1.62255
367.5		1.73416
367.6		1.84521
367.7		1.95571
367.8		2.06565
367.9		2.17505
368		2.2839
368.1		2.39221
368.2		2.49998
368.3		2.60721
368.4		2.71391
368.5		2.82007
368.6		2.92571
368.7		3.03082
368.8		3.1354
368.9		3.23946
369		3.34301
369.1		3.44604
369.2		3.54855
369.3		3.65055
369.4		3.75204
369.5		3.85303
369.6		3.95351
369.7		4.0535
369.8		4.15298
369.9		4.25197
370		4.35046
370.1		4.44846
370.2		4.54598
370.3		4.64301
370.4		4.73955
370.5		4.83561
370.6		4.93119
370.7		5.0263
370.8		5.12093
370.9		5.21509
371		5.30878
371.1		5.402
371.2		5.49476
371.3		5.58706
371.4		5.67889
371.5		5.77027
371.6		5.86119
371.7		5.95166
371.8		6.04167
371.9		6.13124
372		6.22036
372.1		6.30904
372.2		6.39727
372.3		6.48507
372.4		6.57242
372.5		6.65934
372.6		6.74583
372.7		6.83189
372.8		6.91751
372.9		7.00271
373		7.08749
373.1		7.17184
373.2		7.25577
373.3		7.33928
373.4		7.42238
373.5		7.50506
373.6		7.58733
373.7		7.66918
373.8		7.75064
373.9		7.83168
374		7.91232
374.1		7.99256
374.2		8.07239
374.3		8.15183
374.4		8.23088
374.5		8.30953
374.6		8.38778
374.7		8.46565
374.8		8.54313
374.9		8.62022
375		8.69692
375.1		8.77325
375.2		8.84919
375.3		8.92476
375.4		8.99995
375.5		9.07476
375.6		9.1492
375.7		9.22327
375.8		9.29697
375.9		9.3703
376		9.44326
376.1		9.51587
376.2		9.58811
376.3		9.65999
376.4		9.73151
376.5		9.80267
376.6		9.87348
376.7		9.94394
376.8		10.014
376.9		10.0838
377		10.1532
377.1		10.2223
377.2		10.291
377.3		10.3594
377.4		10.4274
377.5		10.4951
377.6		10.5624
377.7		10.6295
377.8		10.6961
377.9		10.7625
378		10.8285
378.1		10.8942
378.2		10.9596
378.3		11.0246
378.4		11.0893
378.5		11.1537
378.6		11.2178
378.7		11.2815
378.8		11.345
378.9		11.4081
379		11.4709
379.1		11.5334
379.2		11.5956
379.3		11.6574
379.4		11.719
379.5		11.7802
379.6		11.8412
379.7		11.9018
379.8		11.9622
379.9		12.0222
380		12.082
380.1		12.1414
380.2		12.2005
380.3		12.2594
380.4		12.3179
380.5		12.3762
380.6		12.4342
380.7		12.4919
380.8		12.5493
380.9		12.6064
381		12.6632
381.1		12.7197
381.2		12.776
381.3		12.832
381.4		12.8877
381.5		12.9431
381.6		12.9983
381.7		13.0531
381.8		13.1077
381.9		13.1621
382		13.2161
382.1		13.2699
382.2		13.3234
382.3		13.3767
382.4		13.4296
382.5		13.4824
382.6		13.5348
382.7		13.587
382.8		13.6389
382.9		13.6906
383		13.742
383.1		13.7932
383.2		13.8441
383.3		13.8948
383.4		13.9452
383.5		13.9953
383.6		14.0452
383.7		14.0949
383.8		14.1443
383.9		14.1934
384		14.2423
384.1		14.291
384.2		14.3394
384.3		14.3876
384.4		14.4355
384.5		14.4832
384.6		14.5307
384.7		14.5779
384.8		14.6249
384.9		14.6717
385		14.7182
385.1		14.7645
385.2		14.8106
385.3		14.8564
385.4		14.902
385.5		14.9474
385.6		14.9925
385.7		15.0375
385.8		15.0822
385.9		15.1266
386		15.1709
386.1		15.2149
386.2		15.2587
386.3		15.3023
386.4		15.3457
386.5		15.3889
386.6		15.4318
386.7		15.4746
386.8		15.5171
386.9		15.5594
387		15.6015
387.1		15.6434
387.2		15.6851
387.3		15.7265
387.4		15.7678
387.5		15.8089
387.6		15.8497
387.7		15.8904
387.8		15.9308
387.9		15.971
388		16.0111
388.1		16.0509
388.2		16.0906
388.3		16.13
388.4		16.1693
388.5		16.2083
388.6		16.2472
388.7		16.2859
388.8		16.3243
388.9		16.3626
389		16.4007
389.1		16.4386
389.2		16.4763
389.3		16.5139
389.4		16.5512
389.5		16.5883
389.6		16.6253
389.7		16.6621
389.8		16.6987
389.9		16.7351
390		16.7713
390.1		16.8074
390.2		16.8433
390.3		16.879
390.4		16.9145
390.5		16.9498
390.6		16.985
390.7		17.02
390.8		17.0548
390.9		17.0894
391		17.1239
391.1		17.1582
391.2		17.1923
391.3		17.2263
391.4		17.26
391.5		17.2937
391.6		17.3271
391.7		17.3604
391.8		17.3935
391.9		17.4265
392		17.4592
392.1		17.4919
392.2		17.5243
392.3		17.5566
392.4		17.5888
392.5		17.6207
392.6		17.6525
392.7		17.6842
392.8		17.7157
392.9		17.747
393		17.7782
393.1		17.8093
393.2		17.8401
393.3		17.8709
393.4		17.9014
393.5		17.9318
393.6		17.9621
393.7		17.9922
393.8		18.0222
393.9		18.052
394		18.0817
394.1		18.1112
394.2		18.1406
394.3		18.1698
394.4		18.1989
394.5		18.2278
394.6		18.2566
394.7		18.2852
394.8		18.3137
394.9		18.3421
395		18.3703
395.1		18.3984
395.2		18.4263
395.3		18.4541
395.4		18.4818
395.5		18.5093
395.6		18.5367
395.7		18.5639
395.8		18.5911
395.9		18.618
396		18.6449
396.1		18.6716
396.2		18.6982
396.3		18.7246
396.4		18.7509
396.5		18.7771
396.6		18.8031
396.7		18.8291
396.8		18.8549
396.9		18.8805
397		18.906
397.1		18.9315
397.2		18.9567
397.3		18.9819
397.4		19.0069
397.5		19.0318
397.6		19.0566
397.7		19.0813
397.8		19.1058
397.9		19.1302
398		19.1545
398.1		19.1787
398.2		19.2027
398.3		19.2266
398.4		19.2504
398.5		19.2741
398.6		19.2977
398.7		19.3211
398.8		19.3445
398.9		19.3677
399		19.3908
399.1		19.4138
399.2		19.4367
399.3		19.4594
399.4		19.4821
399.5		19.5046
399.6		19.527
399.7		19.5493
399.8		19.5715
399.9		19.5936
400		19.6156
400.1		19.6375
400.2		19.5395
400.3		19.4421
400.4		19.3451
400.5		19.2486
400.6		19.1526
400.7		19.0571
400.8		18.962
400.9		18.8675
401		18.7734
401.1		18.6797
401.2		18.5866
401.3		18.4939
401.4		18.4016
401.5		18.3098
401.6		18.2185
401.7		18.1277
401.8		18.0373
401.9		17.9473
402		17.8578
402.1		17.7687
402.2		17.6801
402.3		17.5919
402.4		17.5042
402.5		17.4169
402.6		17.33
402.7		17.2436
402.8		17.1576
402.9		17.072
403		16.9868
403.1		16.9021
403.2		16.8178
403.3		16.7339
403.4		16.6505
403.5		16.5674
403.6		16.4848
403.7		16.4026
403.8		16.3208
403.9		16.2394
404		16.1584
404.1		16.0778
404.2		15.9976
404.3		15.9178
404.4		15.8384
404.5		15.7594
404.6		15.6808
404.7		15.6026
404.8		15.5248
404.9		15.4474
405		15.3703
405.1		15.2937
405.2		15.2174
405.3		15.1415
405.4		15.066
405.5		14.9908
405.6		14.9161
405.7		14.8417
405.8		14.7677
405.9		14.694
406		14.6207
406.1		14.5478
406.2		14.4752
406.3		14.403
406.4		14.3312
406.5		14.2597
406.6		14.1886
406.7		14.1178
406.8		14.0474
406.9		13.9774
407		13.9077
407.1		13.8383
407.2		13.7693
407.3		13.7006
407.4		13.6323
407.5		13.5643
407.6		13.4966
407.7		13.4293
407.8		13.3623
407.9		13.2957
408		13.2294
408.1		13.1634
408.2		13.0977
408.3		13.0324
408.4		12.9674
408.5		12.9027
408.6		12.8384
408.7		12.7743
408.8		12.7106
408.9		12.6472
409		12.5842
409.1		12.5214
409.2		12.4589
409.3		12.3968
409.4		12.335
409.5		12.2735
409.6		12.2122
409.7		12.1513
409.8		12.0907
409.9		12.0304
410		11.9704
410.1		11.9107
410.2		11.8513
410.3		11.7922
410.4		11.7334
410.5		11.6749
410.6		11.6166
410.7		11.5587
410.8		11.5011
410.9		11.4437
411		11.3866
411.1		11.3298
411.2		11.2733
411.3		11.2171
411.4		11.1612
411.5		11.1055
411.6		11.0501
411.7		10.995
411.8		10.9401
411.9		10.8856
412		10.8313
412.1		10.7773
412.2		10.7235
412.3		10.67
412.4		10.6168
412.5		10.5639
412.6		10.5112
412.7		10.4588
412.8		10.4066
412.9		10.3547
413		10.303
413.1		10.2517
413.2		10.2005
413.3		10.1496
413.4		10.099
413.5		10.0487
413.6		9.99854
413.7		9.94867
413.8		9.89905
413.9		9.84968
414		9.80056
414.1		9.75168
414.2		9.70304
414.3		9.65464
414.4		9.60649
414.5		9.55858
414.6		9.51091
414.7		9.46347
414.8		9.41627
414.9		9.36931
415		9.32258
415.1		9.27608
415.2		9.22982
415.3		9.18378
415.4		9.13798
415.5		9.0924
415.6		9.04705
415.7		9.00193
415.8		8.95703
415.9		8.91236
416		8.86791
416.1		8.82368
416.2		8.77967
416.3		8.73588
416.4		8.69231
416.5		8.64896
416.6		8.60582
416.7		8.5629
416.8		8.52019
416.9		8.4777
417		8.43542
417.1		8.39334
417.2		8.35148
417.3		8.30983
417.4		8.26838
417.5		8.22715
417.6		8.18611
417.7		8.14528
417.8		8.10466
417.9		8.06424
418		8.02402
418.1		7.984
418.2		7.94418
418.3		7.90455
418.4		7.86513
418.5		7.8259
418.6		7.78687
418.7		7.74803
418.8		7.70939
418.9		7.67094
419		7.63268
419.1		7.59461
419.2		7.55673
419.3		7.51904
419.4		7.48154
419.5		7.44423
419.6		7.4071
419.7		7.37016
419.8		7.3334
419.9		7.29682
420		7.26043
420.1		7.22422
420.2		7.18819
420.3		7.15234
420.4		7.11666
420.5		7.08117
420.6		7.04585
420.7		7.01071
420.8		6.97574
420.9		6.94095
421		6.90633
421.1		6.87189
421.2		6.83762
421.3		6.80351
421.4		6.76958
421.5		6.73582
421.6		6.70222
421.7		6.66879
421.8		6.63553
421.9		6.60244
422		6.56951
422.1		6.53674
422.2		6.50414
422.3		6.4717
422.4		6.43942
422.5		6.40731
422.6		6.37535
422.7		6.34355
422.8		6.31191
422.9		6.28043
423		6.24911
423.1		6.21794
423.2		6.18693
423.3		6.15607
423.4		6.12537
423.5		6.09482
423.6		6.06442
423.7		6.03417
423.8		6.00408
423.9		5.97413
424		5.94434
424.1		5.91469
424.2		5.88519
424.3		5.85584
424.4		5.82663
424.5		5.79757
424.6		5.76866
424.7		5.73988
424.8		5.71126
424.9		5.68277
425		5.65443
425.1		5.62623
425.2		5.59817
425.3		5.57025
425.4		5.54246
425.5		5.51482
425.6		5.48732
425.7		5.45995
425.8		5.43272
425.9		5.40562
426		5.37866
426.1		5.35183
426.2		5.32514
426.3		5.29858
426.4		5.27215
426.5		5.24586
426.6		5.2197
426.7		5.19366
426.8		5.16776
426.9		5.14198
427		5.11634
427.1		5.09082
427.2		5.06543
427.3		5.04017
427.4		5.01503
427.5		4.99002
427.6		4.96513
427.7		4.94036
427.8		4.91572
427.9		4.89121
428		4.86681
428.1		4.84254
428.2		4.81839
428.3		4.79435
428.4		4.77044
428.5		4.74665
428.6		4.72298
428.7		4.69942
428.8		4.67598
428.9		4.65266
429		4.62945
429.1		4.60637
429.2		4.58339
429.3		4.56053
429.4		4.53779
429.5		4.51515
429.6		4.49263
429.7		4.47023
429.8		4.44793
429.9		4.42575
430		4.40367
430.1		4.38171
430.2		4.35986
430.3		4.33811
430.4		4.31648
430.5		4.29495
430.6		4.27353
430.7		4.25221
430.8		4.231
430.9		4.2099
431		4.1889
431.1		4.16801
431.2		4.14722
431.3		4.12654
431.4		4.10596
431.5		4.08548
431.6		4.0651
431.7		4.04483
431.8		4.02465
431.9		4.00458
432		3.98461
432.1		3.96474
432.2		3.94496
432.3		3.92529
432.4		3.90571
432.5		3.88623
432.6		3.86685
432.7		3.84756
432.8		3.82837
432.9		3.80928
433		3.79028
433.1		3.77137
433.2		3.75256
433.3		3.73385
433.4		3.71522
433.5		3.69669
433.6		3.67826
433.7		3.65991
433.8		3.64166
433.9		3.6235
434		3.60542
434.1		3.58744
434.2		3.56955
434.3		3.55175
434.4		3.53403
434.5		3.5164
434.6		3.49887
434.7		3.48142
434.8		3.46405
434.9		3.44678
435		3.42958
435.1		3.41248
435.2		3.39546
435.3		3.37852
435.4		3.36167
435.5		3.34491
435.6		3.32822
435.7		3.31163
435.8		3.29511
435.9		3.27867
436		3.26232
436.1		3.24605
436.2		3.22986
436.3		3.21375
436.4		3.19772
436.5		3.18177
436.6		3.16591
436.7		3.15012
436.8		3.1344
436.9		3.11877
437		3.10322
437.1		3.08774
437.2		3.07234
437.3		3.05702
437.4		3.04177
437.5		3.0266
437.6		3.0115
437.7		2.99648
437.8		2.98154
437.9		2.96667
438		2.95187
438.1		2.93715
438.2		2.9225
438.3		2.90792
438.4		2.89342
438.5		2.87899
438.6		2.86463
438.7		2.85034
438.8		2.83613
438.9		2.82198
439		2.80791
439.1		2.7939
439.2		2.77997
439.3		2.7661
439.4		2.75231
439.5		2.73858
439.6		2.72492
439.7		2.71133
439.8		2.69781
439.9		2.68435
440		2.67096
440.1		2.65764
440.2		2.64439
440.3		2.6312
440.4		2.61807
440.5		2.60502
440.6		2.59202
440.7		2.5791
440.8		2.56623
440.9		2.55343
441		2.5407
441.1		2.52803
441.2		2.51542
441.3		2.50287
441.4		2.49039
441.5		2.47797
441.6		2.46561
441.7		2.45331
441.8		2.44108
441.9		2.4289
442		2.41679
442.1		2.40473
442.2		2.39274
442.3		2.38081
442.4		2.36893
442.5		2.35712
442.6		2.34536
442.7		2.33366
442.8		2.32202
442.9		2.31044
443		2.29892
443.1		2.28745
443.2		2.27604
443.3		2.26469
443.4		2.2534
443.5		2.24216
443.6		2.23098
443.7		2.21985
443.8		2.20878
443.9		2.19776
444		2.1868
444.1		2.17589
444.2		2.16504
444.3		2.15424
444.4		2.1435
444.5		2.13281
444.6		2.12217
444.7		2.11159
444.8		2.10105
444.9		2.09057
445		2.08015
445.1		2.06977
445.2		2.05945
445.3		2.04918
445.4		2.03896
445.5		2.02879
445.6		2.01867
445.7		2.0086
445.8		1.99858
445.9		1.98862
446		1.9787
446.1		1.96883
446.2		1.95901
446.3		1.94924
446.4		1.93952
446.5		1.92984
446.6		1.92022
446.7		1.91064
446.8		1.90111
446.9		1.89163
447		1.8822
447.1		1.87281
447.2		1.86347
447.3		1.85417
447.4		1.84493
447.5		1.83572
447.6		1.82657
447.7		1.81746
447.8		1.80839
447.9		1.79937
448		1.7904
448.1		1.78147
448.2		1.77259
448.3		1.76374
448.4		1.75495
448.5		1.74619
448.6		1.73749
448.7		1.72882
448.8		1.7202
448.9		1.71162
449		1.70308
449.1		1.69459
449.2		1.68614
449.3		1.67773
449.4		1.66936
449.5		1.66103
449.6		1.65275
449.7		1.6445
449.8		1.6363
449.9		1.62814
450		1.62002
450.1		1.61194
450.2		1.6039
450.3		1.5959
450.4		1.58794
450.5		1.58002
450.6		1.57214
450.7		1.5643
450.8		1.5565
450.9		1.54874
451		1.54101
451.1		1.53333
451.2		1.52568
451.3		1.51807
451.4		1.5105
451.5		1.50296
451.6		1.49547
451.7		1.48801
451.8		1.48059
451.9		1.4732
452		1.46586
452.1		1.45854
452.2		1.45127
452.3		1.44403
452.4		1.43683
452.5		1.42966
452.6		1.42253
452.7		1.41544
452.8		1.40838
452.9		1.40135
453		1.39436
453.1		1.38741
453.2		1.38049
453.3		1.37361
453.4		1.36675
453.5		1.35994
453.6		1.35316
453.7		1.34641
453.8		1.33969
453.9		1.33301
454		1.32636
454.1		1.31975
454.2		1.31316
454.3		1.30661
454.4		1.3001
454.5		1.29361
454.6		1.28716
454.7		1.28074
454.8		1.27435
454.9		1.268
455		1.26167
455.1		1.25538
455.2		1.24912
455.3		1.24289
455.4		1.23669
455.5		1.23052
455.6		1.22439
455.7		1.21828
455.8		1.2122
455.9		1.20616
456		1.20014
456.1		1.19416
456.2		1.1882
456.3		1.18227
456.4		1.17638
456.5		1.17051
456.6		1.16467
456.7		1.15886
456.8		1.15308
456.9		1.14733
457		1.14161
457.1		1.13592
457.2		1.13025
457.3		1.12461
457.4		1.119
457.5		1.11342
457.6		1.10787
457.7		1.10234
457.8		1.09685
457.9		1.09138
458		1.08593
458.1		1.08052
458.2		1.07513
458.3		1.06977
458.4		1.06443
458.5		1.05912
458.6		1.05384
458.7		1.04858
458.8		1.04335
458.9		1.03815
459		1.03297
459.1		1.02782
459.2		1.02269
459.3		1.01759
459.4		1.01252
459.5		1.00747
459.6		1.00244
459.7		0.997442
459.8		0.992468
459.9		0.987518
460		0.982592
460.1		0.977692
460.2		0.972815
460.3		0.967964
460.4		0.963136
460.5		0.958332
460.6		0.953552
460.7		0.948797
460.8		0.944064
460.9		0.939356
461		0.934671
461.1		0.930009
461.2		0.925371
461.3		0.920755
461.4		0.916163
461.5		0.911594
461.6		0.907047
461.7		0.902523
461.8		0.898022
461.9		0.893543
462		0.889086
462.1		0.884652
462.2		0.88024
462.3		0.87585
462.4		0.871481
462.5		0.867135
462.6		0.86281
462.7		0.858507
462.8		0.854225
462.9		0.849964
463		0.845725
463.1		0.841507
463.2		0.83731
463.3		0.833134
463.4		0.828979
463.5		0.824844
463.6		0.82073
463.7		0.816637
463.8		0.812564
463.9		0.808511
464		0.804479
464.1		0.800466
464.2		0.796474
464.3		0.792501
464.4		0.788549
464.5		0.784616
464.6		0.780703
464.7		0.776809
464.8		0.772935
464.9		0.76908
465		0.765244
465.1		0.761427
465.2		0.757629
465.3		0.753851
465.4		0.750091
465.5		0.74635
465.6		0.742627
465.7		0.738923
465.8		0.735238
465.9		0.731571
466		0.727922
466.1		0.724292
466.2		0.720679
466.3		0.717085
466.4		0.713509
466.5		0.70995
466.6		0.706409
466.7		0.702886
466.8		0.69938
466.9		0.695892
467		0.692421
467.1		0.688968
467.2		0.685531
467.3		0.682112
467.4		0.67871
467.5		0.675325
467.6		0.671957
467.7		0.668606
467.8		0.665271
467.9		0.661953
468		0.658651
468.1		0.655366
468.2		0.652098
468.3		0.648845
468.4		0.645609
468.5		0.642389
468.6		0.639185
468.7		0.635997
468.8		0.632825
468.9		0.629669
469		0.626529
469.1		0.623404
469.2		0.620295
469.3		0.617201
469.4		0.614122
469.5		0.61106
469.6		0.608012
469.7		0.604979
469.8		0.601962
469.9		0.59896
470		0.595972
470.1		0.593
470.2		0.590042
470.3		0.5871
470.4		0.584171
470.5		0.581258
470.6		0.578359
470.7		0.575474
470.8		0.572604
470.9		0.569748
471		0.566906
471.1		0.564079
471.2		0.561266
471.3		0.558466
471.4		0.555681
471.5		0.55291
471.6		0.550152
471.7		0.547408
471.8		0.544678
471.9		0.541961
472		0.539258
472.1		0.536569
472.2		0.533892
472.3		0.53123
472.4		0.52858
472.5		0.525944
472.6		0.523321
472.7		0.520711
472.8		0.518114
472.9		0.515529
473		0.512958
473.1		0.5104
473.2		0.507854
473.3		0.505321
473.4		0.502801
473.5		0.500293
473.6		0.497798
473.7		0.495315
473.8		0.492845
473.9		0.490387
474		0.487941
474.1		0.485507
474.2		0.483086
474.3		0.480676
474.4		0.478279
474.5		0.475894
474.6		0.47352
474.7		0.471158
474.8		0.468809
474.9		0.46647
475		0.464144
475.1		0.461829
475.2		0.459525
475.3		0.457234
475.4		0.454953
475.5		0.452684
475.6		0.450426
475.7		0.44818
475.8		0.445944
475.9		0.44372
476		0.441507
476.1		0.439305
476.2		0.437114
476.3		0.434934
476.4		0.432765
476.5		0.430606
476.6		0.428459
476.7		0.426322
476.8		0.424195
476.9		0.42208
477		0.419975
477.1		0.41788
477.2		0.415796
477.3		0.413722
477.4		0.411659
477.5		0.409605
477.6		0.407563
477.7		0.40553
477.8		0.403507
477.9		0.401495
478		0.399492
478.1		0.3975
478.2		0.395517
478.3		0.393545
478.4		0.391582
478.5		0.389629
478.6		0.387685
478.7		0.385752
478.8		0.383828
478.9		0.381914
479		0.380009
479.1		0.378113
479.2		0.376228
479.3		0.374351
479.4		0.372484
479.5		0.370626
479.6		0.368778
479.7		0.366939
479.8		0.365108
479.9		0.363287
480		0.361476
480.1		0.359673
480.2		0.357879
480.3		0.356094
480.4		0.354318
480.5		0.352551
480.6		0.350792
480.7		0.349043
480.8		0.347302
480.9		0.34557
481		0.343846
481.1		0.342131
481.2		0.340425
481.3		0.338727
481.4		0.337038
481.5		0.335357
481.6		0.333684
481.7		0.33202
481.8		0.330364
481.9		0.328716
482		0.327077
482.1		0.325445
482.2		0.323822
482.3		0.322207
482.4		0.3206
482.5		0.319001
482.6		0.31741
482.7		0.315827
482.8		0.314252
482.9		0.312684
483		0.311125
483.1		0.309573
483.2		0.308029
483.3		0.306493
483.4		0.304964
483.5		0.303443
483.6		0.30193
483.7		0.300424
483.8		0.298926
483.9		0.297435
484		0.295951
484.1		0.294475
484.2		0.293006
484.3		0.291545
484.4		0.290091
484.5		0.288644
484.6		0.287204
484.7		0.285772
484.8		0.284347
484.9		0.282929
485		0.281517
485.1		0.280113
485.2		0.278716
485.3		0.277326
485.4		0.275943
485.5		0.274567
485.6		0.273197
485.7		0.271835
485.8		0.270479
485.9		0.26913
486		0.267788
486.1		0.266452
486.2		0.265123
486.3		0.263801
486.4		0.262485
486.5		0.261176
486.6		0.259873
486.7		0.258577
486.8		0.257288
486.9		0.256004
487		0.254728
487.1		0.253457
487.2		0.252193
487.3		0.250935
487.4		0.249684
487.5		0.248438
487.6		0.247199
487.7		0.245966
487.8		0.24474
487.9		0.243519
488		0.242304
488.1		0.241096
488.2		0.239893
488.3		0.238697
488.4		0.237506
488.5		0.236322
488.6		0.235143
488.7		0.23397
488.8		0.232803
488.9		0.231642
489		0.230487
489.1		0.229337
489.2		0.228194
489.3		0.227055
489.4		0.225923
489.5		0.224796
489.6		0.223675
489.7		0.222559
489.8		0.221449
489.9		0.220345
490		0.219246
490.1		0.218153
490.2		0.217064
490.3		0.215982
490.4		0.214905
490.5		0.213833
490.6		0.212766
490.7		0.211705
490.8		0.210649
490.9		0.209599
491		0.208553
491.1		0.207513
491.2		0.206478
491.3		0.205448
491.4		0.204424
491.5		0.203404
491.6		0.20239
491.7		0.20138
491.8		0.200376
491.9		0.199376
492		0.198382
492.1		0.197393
492.2		0.196408
492.3		0.195428
492.4		0.194454
492.5		0.193484
492.6		0.192519
492.7		0.191559
492.8		0.190603
492.9		0.189653
493		0.188707
493.1		0.187766
493.2		0.186829
493.3		0.185897
493.4		0.18497
493.5		0.184048
493.6		0.18313
493.7		0.182216
493.8		0.181307
493.9		0.180403
494		0.179503
494.1		0.178608
494.2		0.177717
494.3		0.176831
494.4		0.175949
494.5		0.175071
494.6		0.174198
494.7		0.173329
494.8		0.172465
494.9		0.171605
495		0.170749
495.1		0.169897
495.2		0.16905
495.3		0.168207
495.4		0.167368
495.5		0.166533
495.6		0.165703
495.7		0.164876
495.8		0.164054
495.9		0.163236
496		0.162421
496.1		0.161611
496.2		0.160805
496.3		0.160003
496.4		0.159205
496.5		0.158411
496.6		0.157621
496.7		0.156835
496.8		0.156053
496.9		0.155274
497		0.1545
497.1		0.153729
497.2		0.152963
497.3		0.1522
497.4		0.151441
497.5		0.150685
497.6		0.149934
497.7		0.149186
497.8		0.148442
497.9		0.147702
498		0.146965
498.1		0.146232
498.2		0.145503
498.3		0.144777
498.4		0.144055
498.5		0.143336
498.6		0.142622
498.7		0.14191
498.8		0.141202
498.9		0.140498
499		0.139797
499.1		0.1391
499.2		0.138406
499.3		0.137716
499.4		0.137029
499.5		0.136346
499.6		0.135666
499.7		0.134989
499.8		0.134316
499.9		0.133646
500		0.132979
500.1		0.132316
